,price,year,floor,rooms,square,revenue,treatment,id
10786,33000000.0,2015,8.0,3,67,0.0,0.0,10786
10787,25500000.0,2021,9.0,1,42,0.0,0.0,10787
10788,30000000.0,2009,9.0,3,80,0.0,1.0,10788
10789,30000000.0,2022,4.0,2,62,0.0,0.0,10789
10790,20500000.0,2023,5.0,1,38,0.0,1.0,10790
10791,30000000.0,2017,6.0,3,73,0.0,1.0,10791
10792,27500000.0,2019,15.0,2,65,0.0,0.0,10792
10793,18999000.0,2021,4.0,2,48,0.0,1.0,10793
10794,43000000.0,2018,6.0,3,92,0.0,0.0,10794
10795,30500000.0,2021,6.0,2,49,0.0,1.0,10795
10796,35000000.0,2023,6.0,3,70,0.0,1.0,10796
10797,35500000.0,2019,12.0,3,62,0.0,1.0,10797
10798,45500000.0,2019,5.0,3,83,0.0,0.0,10798
10799,18800000.0,2018,2.0,1,36,0.0,0.0,10799
10800,19500000.0,2021,10.0,1,37,0.0,0.0,10800
10801,39400000.0,2008,5.0,3,81,150.0,0.0,10801
10802,12500000.0,1976,5.0,1,30,0.0,0.0,10802
10803,33000000.0,2021,6.0,2,72,0.0,1.0,10803
10804,28000000.0,2021,6.0,2,42,0.0,1.0,10804
10805,33000000.0,2019,3.0,2,63,0.0,0.0,10805
10806,30000000.0,2021,3.0,1,50,0.0,1.0,10806
10807,23800000.0,2011,12.0,2,54,0.0,0.0,10807
10808,22800000.0,2017,3.0,1,46,0.0,0.0,10808
10809,10997000.0,2023,0.0,1,37,0.0,1.0,10809
10810,28000000.0,2018,12.0,2,53,0.0,0.0,10810
10811,22500000.0,2011,8.0,1,41,0.0,1.0,10811
10812,14000000.0,1986,1.0,1,30,0.0,0.0,10812
10813,160000000.0,2022,3.0,4,205,0.0,0.0,10813
10814,31000000.0,2018,6.0,2,47,0.0,0.0,10814
10815,27000000.0,2008,0.0,2,55,0.0,0.0,10815
10816,13300000.0,2022,14.0,1,33,2400.0,1.0,10816
10817,25000000.0,1987,1.0,3,59,0.0,1.0,10817
10818,17500000.0,2022,8.0,1,40,0.0,1.0,10818
10819,23500000.0,2022,3.0,2,55,0.0,0.0,10819
10820,20900000.0,2023,8.0,1,43,0.0,0.0,10820
10821,60000000.0,2017,9.0,4,107,0.0,1.0,10821
10822,36300000.0,2022,10.0,2,66,0.0,0.0,10822
10823,33500000.0,2016,4.0,3,70,0.0,1.0,10823
10824,36500000.0,2016,7.0,3,71,150.0,0.0,10824
10825,50000000.0,1998,5.0,5,123,0.0,0.0,10825
10826,46000000.0,2005,8.0,3,102,0.0,1.0,10826
10827,26500000.0,2022,4.0,2,67,0.0,0.0,10827
10828,21500000.0,2019,10.0,2,64,0.0,0.0,10828
10829,18400000.0,2018,6.0,1,35,0.0,0.0,10829
10830,62500000.0,2019,4.0,4,112,0.0,1.0,10830
10831,15900000.0,2015,10.0,2,63,0.0,0.0,10831
10832,8000000.0,2016,1.0,1,17,0.0,1.0,10832
10833,14500000.0,2019,3.0,1,33,0.0,0.0,10833
10834,16500000.0,2019,1.0,1,38,0.0,0.0,10834
10835,31500000.0,1971,1.0,3,60,0.0,1.0,10835
10836,31000000.0,2016,11.0,1,42,150.0,0.0,10836
10837,8000000.0,2023,3.0,1,30,0.0,0.0,10837
10838,13000000.0,2017,6.0,1,34,0.0,0.0,10838
10839,55000000.0,2022,2.0,3,108,0.0,1.0,10839
10840,14500000.0,2023,8.0,1,34,0.0,0.0,10840
10841,29400000.0,2009,13.0,3,75,0.0,1.0,10841
10842,41000000.0,2021,6.0,2,71,0.0,0.0,10842
10843,42500000.0,2022,5.0,3,73,0.0,0.0,10843
10844,61500000.0,2018,3.0,3,95,0.0,1.0,10844
10845,140000000.0,2004,3.0,5,205,0.0,0.0,10845
10846,50500000.0,2016,8.0,3,84,0.0,0.0,10846
10847,38000000.0,2016,3.0,2,62,0.0,1.0,10847
10848,19300000.0,2015,10.0,1,43,0.0,0.0,10848
10849,81000000.0,2018,10.0,4,138,0.0,0.0,10849
10850,37000000.0,2018,3.0,2,68,0.0,0.0,10850
10851,21000000.0,2022,9.0,1,39,0.0,0.0,10851
10852,55000000.0,1998,16.0,3,90,0.0,0.0,10852
10853,32000000.0,2021,5.0,2,43,0.0,0.0,10853
10854,18800000.0,2005,6.0,1,48,1173.0,1.0,10854
10855,29000000.0,2022,5.0,2,50,0.0,1.0,10855
10856,25000000.0,2022,18.0,1,36,0.0,1.0,10856
10857,10850000.0,1986,3.0,1,35,4190.0,0.0,10857
10858,15500000.0,2023,10.0,1,50,0.0,0.0,10858
10859,26500000.0,2016,17.0,2,77,510.0,0.0,10859
10860,34000000.0,2019,3.0,2,65,0.0,0.0,10860
10861,19900000.0,2022,9.0,1,36,0.0,1.0,10861
10862,13500000.0,1968,4.0,1,30,0.0,0.0,10862
10863,18500000.0,1975,1.0,3,61,0.0,1.0,10863
10864,19200000.0,1987,1.0,2,47,0.0,0.0,10864
10865,5000000.0,2021,1.0,1,16,0.0,1.0,10865
10866,17700000.0,1992,6.0,2,46,0.0,1.0,10866
10867,28000000.0,2022,9.0,2,42,0.0,0.0,10867
10868,21900000.0,2022,5.0,1,36,0.0,0.0,10868
10869,35500000.0,2015,2.0,1,56,0.0,0.0,10869
10870,18500000.0,2004,4.0,1,50,0.0,1.0,10870
10871,27000000.0,2022,4.0,2,60,0.0,1.0,10871
10872,18800000.0,2022,10.0,1,42,0.0,1.0,10872
10873,24900000.0,2022,12.0,1,41,0.0,0.0,10873
10874,30500000.0,2016,7.0,2,64,0.0,0.0,10874
10875,13800000.0,2022,10.0,1,40,0.0,0.0,10875
10876,15000000.0,1970,4.0,1,29,0.0,1.0,10876
10877,99900000.0,2018,12.0,4,110,0.0,1.0,10877
10878,23000000.0,2017,7.0,2,51,0.0,0.0,10878
10879,16800000.0,2018,8.0,1,37,0.0,1.0,10879
10880,27800000.0,2022,6.0,3,83,0.0,1.0,10880
10881,26000000.0,2021,7.0,2,38,0.0,0.0,10881
10882,29000000.0,2018,6.0,2,80,0.0,0.0,10882
10883,62500000.0,2009,4.0,3,107,0.0,0.0,10883
10884,24000000.0,2019,8.0,1,38,0.0,0.0,10884
10885,25000000.0,2018,7.0,2,56,510.0,0.0,10885
10886,6500000.0,2005,1.0,1,18,0.0,1.0,10886
10887,19150000.0,2019,1.0,2,39,0.0,1.0,10887
10888,30000000.0,2023,4.0,2,60,0.0,1.0,10888
10889,31000000.0,2019,3.0,2,70,0.0,0.0,10889
10890,39000000.0,2009,6.0,3,89,0.0,1.0,10890
10891,23000000.0,2011,7.0,1,44,0.0,0.0,10891
10892,19700000.0,2022,7.0,1,38,0.0,0.0,10892
10893,61000000.0,2018,10.0,3,90,0.0,1.0,10893
10894,18000000.0,2011,7.0,2,38,1565.0,0.0,10894
10895,24500000.0,2007,7.0,1,54,0.0,1.0,10895
10896,18000000.0,1994,3.0,2,51,0.0,0.0,10896
10897,250000000.0,2019,2.0,7,415,0.0,0.0,10897
10898,22000000.0,2006,17.0,2,54,480.0,0.0,10898
10899,17500000.0,2011,6.0,1,50,1173.0,0.0,10899
10900,19500000.0,2019,8.0,1,45,0.0,0.0,10900
10901,23000000.0,2020,7.0,1,41,0.0,1.0,10901
10902,17200000.0,2021,12.0,1,45,0.0,0.0,10902
10903,19000000.0,2022,8.0,1,40,0.0,1.0,10903
10904,33500000.0,2022,5.0,2,68,0.0,1.0,10904
10905,23000000.0,2015,6.0,2,51,0.0,1.0,10905
10906,25000000.0,2022,5.0,2,40,1450.0,0.0,10906
10907,24500000.0,2022,11.0,1,38,0.0,0.0,10907
10908,30000000.0,2010,13.0,3,74,0.0,0.0,10908
10909,27001001.0,2021,3.0,1,35,0.0,1.0,10909
10910,16200000.0,2010,13.0,1,40,0.0,0.0,10910
10911,32000000.0,2011,8.0,3,80,0.0,0.0,10911
10912,30500000.0,2016,5.0,1,36,0.0,1.0,10912
10913,35600000.0,2021,4.0,2,62,0.0,0.0,10913
10914,69000000.0,2016,1.0,3,100,0.0,0.0,10914
10915,27500000.0,2008,12.0,2,65,560.0,0.0,10915
10916,18200000.0,2023,5.0,1,42,0.0,1.0,10916
10917,7000000.0,1985,3.0,1,15,0.0,1.0,10917
10918,33000000.0,2023,11.0,2,64,1360.0,0.0,10918
10919,21000000.0,1974,2.0,2,43,0.0,0.0,10919
10920,34000000.0,2018,16.0,2,48,0.0,0.0,10920
10921,25000000.0,2022,0.0,2,55,0.0,0.0,10921
10922,17000000.0,2016,5.0,1,41,1270.0,0.0,10922
10923,45000000.0,2023,7.0,4,97,0.0,0.0,10923
10924,46000000.0,2022,11.0,3,78,0.0,1.0,10924
10925,30500000.0,2014,8.0,3,76,0.0,1.0,10925
10926,25400000.0,2023,7.0,1,39,0.0,1.0,10926
10927,21000000.0,1993,2.0,3,62,0.0,0.0,10927
10928,28000000.0,2007,7.0,2,75,391.0,0.0,10928
10929,15400000.0,2021,17.0,1,39,0.0,1.0,10929
10930,27000000.0,2017,5.0,1,45,0.0,0.0,10930
10931,34200000.0,2014,5.0,3,80,0.0,0.0,10931
10932,20500000.0,2022,4.0,1,42,0.0,0.0,10932
10933,27000000.0,1961,5.0,3,59,0.0,0.0,10933
10934,42000000.0,2017,8.0,2,63,0.0,1.0,10934
10935,21000000.0,1980,4.0,3,62,0.0,1.0,10935
10936,190000000.0,2020,18.0,4,160,0.0,1.0,10936
10937,13200000.0,1973,1.0,1,30,0.0,0.0,10937
10938,20000000.0,2023,5.0,1,44,0.0,0.0,10938
10939,29000000.0,2013,13.0,3,78,975.0,1.0,10939
10940,20000000.0,2019,9.0,1,47,150.0,0.0,10940
10941,24000000.0,2010,12.0,2,48,0.0,0.0,10941
10942,38000000.0,2022,4.0,2,56,0.0,0.0,10942
10943,16300000.0,1960,3.0,2,40,0.0,0.0,10943
10944,150000000.0,2010,8.0,5,230,0.0,0.0,10944
10945,42000000.0,2012,6.0,2,80,0.0,0.0,10945
10946,38500000.0,2016,3.0,3,74,0.0,1.0,10946
10947,28000000.0,2023,2.0,2,42,0.0,0.0,10947
10948,29000000.0,2021,6.0,2,41,0.0,1.0,10948
10949,29000000.0,2022,3.0,2,51,0.0,0.0,10949
10950,20000000.0,2021,10.0,1,36,0.0,1.0,10950
10951,72000000.0,2019,12.0,3,83,0.0,1.0,10951
10952,23500000.0,1986,4.0,3,58,0.0,0.0,10952
10953,19800000.0,2012,2.0,1,45,0.0,0.0,10953
10954,50000000.0,2019,4.0,2,70,0.0,1.0,10954
10955,40000000.0,2016,4.0,3,82,0.0,1.0,10955
10956,50500000.0,2022,7.0,4,127,0.0,0.0,10956
10957,53000000.0,2021,9.0,2,64,0.0,0.0,10957
10958,33000000.0,2015,3.0,2,64,0.0,1.0,10958
10959,65000000.0,2010,14.0,3,160,0.0,1.0,10959
10960,60000000.0,2016,10.0,3,103,0.0,1.0,10960
10961,52000000.0,1998,3.0,3,122,0.0,1.0,10961
10962,21000000.0,2012,18.0,2,51,0.0,0.0,10962
10963,21500000.0,2022,3.0,1,38,0.0,0.0,10963
10964,18000000.0,2022,1.0,1,39,0.0,0.0,10964
10965,27500000.0,2019,6.0,2,53,0.0,0.0,10965
10966,42000000.0,2022,3.0,2,68,0.0,0.0,10966
10967,110000000.0,2015,4.0,5,186,0.0,1.0,10967
10968,20500000.0,2015,8.0,1,35,0.0,0.0,10968
10969,19500000.0,2010,2.0,2,52,0.0,0.0,10969
10970,31500000.0,2013,7.0,2,70,0.0,0.0,10970
10971,20000000.0,2009,2.0,1,40,0.0,0.0,10971
10972,15500000.0,2023,4.0,1,43,0.0,1.0,10972
10973,153500000.0,2023,8.0,4,165,0.0,0.0,10973
10974,16500000.0,2018,8.0,1,37,0.0,0.0,10974
10975,49900000.0,2008,3.0,4,110,0.0,0.0,10975
10976,22500000.0,2019,2.0,1,42,0.0,0.0,10976
10977,12900000.0,2022,9.0,2,45,0.0,0.0,10977
10978,19900000.0,2023,5.0,1,37,0.0,0.0,10978
10979,37000000.0,2022,8.0,2,61,0.0,1.0,10979
10980,35000000.0,2017,18.0,1,43,0.0,1.0,10980
10981,47000000.0,2015,7.0,3,92,0.0,0.0,10981
10982,20300000.0,2012,2.0,2,40,0.0,1.0,10982
10983,21700000.0,2021,6.0,2,47,0.0,0.0,10983
10984,11350000.0,1968,5.0,1,31,0.0,0.0,10984
10985,45000000.0,2021,15.0,2,46,0.0,0.0,10985
10986,32000000.0,2023,2.0,2,60,1300.0,0.0,10986
10987,30000000.0,2020,5.0,1,43,0.0,0.0,10987
10988,14500000.0,2018,10.0,1,40,0.0,1.0,10988
10989,14500000.0,1987,4.0,1,38,0.0,0.0,10989
10990,58000000.0,2020,2.0,3,102,0.0,1.0,10990
10991,49000000.0,2009,10.0,3,127,0.0,1.0,10991
10992,30400000.0,2018,3.0,2,80,0.0,0.0,10992
10993,16450000.0,2023,2.0,1,41,2400.0,1.0,10993
10994,25000000.0,2023,15.0,1,41,0.0,0.0,10994
10995,27000000.0,2015,8.0,1,35,0.0,1.0,10995
10996,18800000.0,1989,9.0,1,40,0.0,1.0,10996
10997,20000000.0,2014,4.0,2,54,0.0,0.0,10997
10998,21800000.0,2022,7.0,1,41,0.0,1.0,10998
10999,24400000.0,2019,7.0,2,45,0.0,0.0,10999
11000,28000000.0,2018,12.0,1,35,0.0,1.0,11000
11001,41000000.0,2016,1.0,3,84,0.0,0.0,11001
11002,16500000.0,2021,14.0,1,39,0.0,0.0,11002
11003,38950000.0,2017,11.0,3,102,0.0,1.0,11003
11004,21900000.0,2016,5.0,1,37,0.0,0.0,11004
11005,17000000.0,2023,6.0,1,42,0.0,1.0,11005
11006,22400000.0,2015,4.0,2,54,0.0,1.0,11006
11007,41000000.0,2008,4.0,3,108,0.0,1.0,11007
11008,24500000.0,2023,1.0,2,59,0.0,0.0,11008
11009,22000000.0,2019,6.0,1,37,0.0,0.0,11009
11010,11800000.0,2022,7.0,1,36,0.0,1.0,11010
11011,20500000.0,2022,9.0,2,60,0.0,1.0,11011
11012,96000000.0,2003,2.0,4,190,0.0,0.0,11012
11013,24500000.0,2020,6.0,1,40,0.0,0.0,11013
11014,76000000.0,2018,4.0,3,105,0.0,0.0,11014
11015,16500000.0,1998,5.0,2,53,0.0,0.0,11015
11016,65000000.0,2015,6.0,3,118,0.0,0.0,11016
11017,45000000.0,2008,4.0,5,111,0.0,1.0,11017
11018,17000000.0,1979,5.0,3,56,0.0,0.0,11018
11019,18200000.0,2018,8.0,1,52,0.0,0.0,11019
11020,41000000.0,2008,4.0,3,95,0.0,0.0,11020
11021,23000000.0,2023,4.0,1,40,0.0,0.0,11021
11022,89000000.0,2006,13.0,5,186,0.0,0.0,11022
11023,30000000.0,2007,2.0,3,65,0.0,0.0,11023
11024,62000000.0,2017,5.0,3,77,0.0,1.0,11024
11025,23000000.0,2015,5.0,1,45,480.0,0.0,11025
11026,14900000.0,2015,7.0,1,34,0.0,0.0,11026
11027,9390000.0,2010,6.0,1,35,1653.0,1.0,11027
11028,18400000.0,2018,15.0,1,35,150.0,0.0,11028
11029,20500000.0,2022,5.0,1,40,0.0,0.0,11029
11030,22000000.0,2018,5.0,2,56,0.0,0.0,11030
11031,48050000.0,2022,7.0,3,102,0.0,1.0,11031
11032,22500000.0,2021,0.0,1,33,0.0,0.0,11032
11033,42000000.0,2011,6.0,3,82,0.0,0.0,11033
11034,60000000.0,2017,8.0,3,98,0.0,1.0,11034
11035,17300000.0,2023,5.0,1,38,0.0,0.0,11035
11036,15400000.0,2019,3.0,1,40,0.0,0.0,11036
11037,17300000.0,2014,9.0,1,47,0.0,0.0,11037
11038,159000000.0,2021,6.0,4,148,0.0,0.0,11038
11039,22800000.0,2023,22.0,3,89,0.0,0.0,11039
11040,28000000.0,2018,1.0,1,40,0.0,1.0,11040
11041,68000000.0,2016,8.0,4,106,0.0,0.0,11041
11042,25500000.0,2020,3.0,1,37,0.0,0.0,11042
11043,42000000.0,2019,19.0,2,74,0.0,0.0,11043
11044,12500000.0,2022,2.0,1,37,0.0,1.0,11044
11045,7500000.0,2022,4.0,1,20,0.0,1.0,11045
11046,23000000.0,2022,9.0,3,78,0.0,0.0,11046
11047,22500000.0,2010,4.0,2,52,0.0,0.0,11047
11048,45000000.0,2020,9.0,2,74,0.0,1.0,11048
11049,19500000.0,2020,12.0,2,45,0.0,1.0,11049
11050,14400000.0,1973,4.0,2,43,0.0,0.0,11050
11051,21000000.0,2011,1.0,1,48,0.0,0.0,11051
11052,73000000.0,2017,6.0,4,103,0.0,1.0,11052
11053,14000000.0,2009,0.0,1,40,0.0,0.0,11053
11054,13500000.0,2022,5.0,1,27,0.0,0.0,11054
11055,24000000.0,2022,11.0,1,46,0.0,1.0,11055
11056,19900000.0,2019,12.0,2,42,0.0,1.0,11056
11057,19400000.0,2021,12.0,1,38,0.0,0.0,11057
11058,34000000.0,2014,3.0,3,72,0.0,1.0,11058
11059,43500000.0,2021,7.0,2,65,0.0,0.0,11059
11060,87000000.0,2010,3.0,5,149,0.0,0.0,11060
11061,29000000.0,2022,8.0,2,51,0.0,0.0,11061
11062,20000000.0,2010,7.0,1,35,0.0,0.0,11062
11063,31500000.0,2012,9.0,2,72,0.0,0.0,11063
11064,23000000.0,2022,7.0,2,53,0.0,0.0,11064
11065,35900000.0,2017,2.0,2,63,0.0,0.0,11065
11066,17200000.0,2022,6.0,1,36,0.0,0.0,11066
11067,37800000.0,2022,5.0,2,56,0.0,0.0,11067
11068,52500000.0,2021,7.0,3,86,0.0,1.0,11068
11069,34500000.0,2018,4.0,2,70,0.0,0.0,11069
11070,14900000.0,2021,3.0,1,34,0.0,0.0,11070
11071,35500000.0,2010,6.0,3,80,0.0,0.0,11071
11072,15500000.0,2012,5.0,1,31,0.0,0.0,11072
11073,37000500.0,2010,6.0,3,87,0.0,1.0,11073
11074,23000000.0,2017,3.0,1,36,0.0,0.0,11074
11075,25000000.0,2021,12.0,1,38,0.0,0.0,11075
11076,37500000.0,2021,8.0,2,61,0.0,1.0,11076
11077,40000000.0,2009,15.0,3,76,0.0,1.0,11077
11078,20800000.0,2022,6.0,1,37,0.0,0.0,11078
11079,30000000.0,1990,3.0,3,61,0.0,0.0,11079
11080,28500000.0,2022,10.0,1,40,0.0,1.0,11080
11081,23000000.0,2018,7.0,2,57,0.0,1.0,11081
11082,34500000.0,2013,11.0,2,70,0.0,0.0,11082
11083,22500000.0,1983,5.0,2,54,0.0,0.0,11083
11084,16700000.0,2016,11.0,1,40,0.0,0.0,11084
11085,14000000.0,2023,4.0,1,43,0.0,1.0,11085
11086,20000000.0,2023,13.0,1,38,0.0,0.0,11086
11087,35000000.0,2019,5.0,2,64,0.0,0.0,11087
11088,27000000.0,2014,15.0,1,42,0.0,0.0,11088
11089,16400000.0,1990,5.0,2,48,0.0,1.0,11089
11090,17500000.0,2010,9.0,1,44,0.0,0.0,11090
11091,180000000.0,2008,12.0,5,310,0.0,0.0,11091
11092,20500000.0,2023,8.0,1,45,0.0,0.0,11092
11093,13350000.0,2019,7.0,1,33,0.0,1.0,11093
11094,10500000.0,1987,0.0,1,31,0.0,0.0,11094
11095,55383000.0,2020,4.0,3,64,0.0,1.0,11095
11096,19600000.0,2022,7.0,2,57,0.0,0.0,11096
11097,37500000.0,2005,13.0,3,105,0.0,0.0,11097
11098,90000000.0,2010,5.0,4,160,0.0,0.0,11098
11099,25000000.0,2017,7.0,3,53,0.0,0.0,11099
11100,24500000.0,2021,15.0,1,42,0.0,1.0,11100
11101,31200000.0,2012,11.0,2,63,0.0,0.0,11101
11102,20500000.0,2019,16.0,1,38,0.0,1.0,11102
11103,23000000.0,2021,8.0,2,46,0.0,1.0,11103
11104,16500000.0,2020,3.0,1,39,0.0,0.0,11104
11105,12776000.0,2022,5.0,1,44,0.0,0.0,11105
11106,20500000.0,1977,5.0,2,49,225.0,1.0,11106
11107,28300000.0,1992,2.0,3,63,0.0,0.0,11107
11108,56834457.0,2023,0.0,4,115,0.0,0.0,11108
11109,28500000.0,2008,3.0,2,54,0.0,1.0,11109
11110,93000000.0,2021,6.0,3,110,0.0,1.0,11110
11111,33000000.0,2007,8.0,2,75,0.0,0.0,11111
11112,13200000.0,2018,5.0,1,42,225.0,1.0,11112
11113,25000000.0,2012,17.0,2,54,0.0,0.0,11113
11114,21900000.0,2019,2.0,2,54,0.0,1.0,11114
11115,40500000.0,2013,5.0,2,74,480.0,0.0,11115
11116,18500000.0,1976,4.0,2,44,0.0,0.0,11116
11117,29500000.0,2016,5.0,2,58,0.0,0.0,11117
11118,20000000.0,2008,8.0,1,35,720.0,1.0,11118
11119,28000000.0,2022,5.0,2,58,0.0,0.0,11119
11120,8000000.0,1975,4.0,1,18,0.0,1.0,11120
11121,20000000.0,2018,16.0,1,35,0.0,1.0,11121
11122,38500000.0,2022,10.0,2,56,0.0,0.0,11122
11123,32500000.0,2019,7.0,2,66,0.0,1.0,11123
11124,35000000.0,2020,3.0,2,55,0.0,0.0,11124
11125,18500000.0,2022,9.0,2,47,0.0,0.0,11125
11126,23000000.0,2015,10.0,1,43,0.0,0.0,11126
11127,30000000.0,2022,3.0,2,58,0.0,0.0,11127
11128,19500000.0,2018,2.0,2,55,225.0,1.0,11128
11129,121000000.0,2019,8.0,4,165,0.0,1.0,11129
11130,21900000.0,2020,2.0,1,37,0.0,1.0,11130
11131,37800000.0,2020,0.0,2,58,0.0,1.0,11131
11132,19400000.0,2012,2.0,2,53,0.0,0.0,11132
11133,18500000.0,2020,4.0,1,37,0.0,1.0,11133
11134,69500000.0,2021,6.0,3,84,1950.0,1.0,11134
11135,48000000.0,2006,6.0,3,97,0.0,0.0,11135
11136,16200000.0,2023,5.0,1,36,0.0,0.0,11136
11137,9200000.0,1984,4.0,1,30,0.0,0.0,11137
11138,90000000.0,2021,3.0,3,105,0.0,1.0,11138
11139,16800000.0,1977,5.0,2,40,0.0,0.0,11139
11140,17500000.0,2005,5.0,1,39,0.0,0.0,11140
11141,24500000.0,2023,8.0,1,43,0.0,0.0,11141
11142,22000000.0,2018,5.0,2,58,0.0,0.0,11142
11143,56500000.0,2015,5.0,3,85,0.0,0.0,11143
11144,68000000.0,2007,13.0,2,71,0.0,0.0,11144
11145,29900000.0,2022,0.0,3,81,0.0,0.0,11145
11146,17500000.0,1975,1.0,2,45,0.0,1.0,11146
11147,29400000.0,2009,13.0,3,75,0.0,0.0,11147
11148,35000000.0,2008,5.0,2,75,0.0,1.0,11148
11149,28000000.0,2022,9.0,2,66,0.0,0.0,11149
11150,26999900.0,2018,6.0,2,55,0.0,1.0,11150
11151,27500000.0,2008,2.0,2,64,0.0,0.0,11151
11152,29800000.0,2013,6.0,1,47,0.0,0.0,11152
11153,19000000.0,2018,6.0,1,38,0.0,0.0,11153
11154,18000000.0,2009,2.0,1,47,0.0,0.0,11154
11155,20000000.0,2022,5.0,2,39,0.0,0.0,11155
11156,15500000.0,2018,7.0,1,26,0.0,0.0,11156
11157,53000000.0,2010,8.0,3,107,0.0,1.0,11157
11158,20000000.0,1990,5.0,1,37,0.0,0.0,11158
11159,28900000.0,2017,5.0,2,70,0.0,1.0,11159
11160,30999000.0,2022,8.0,2,61,0.0,0.0,11160
11161,43900000.0,2016,2.0,3,94,0.0,1.0,11161
11162,15000000.0,2016,10.0,1,32,0.0,0.0,11162
11163,169999999.0,2019,7.0,4,136,0.0,1.0,11163
11164,21000000.0,2023,12.0,3,77,0.0,1.0,11164
11165,27000000.0,2016,12.0,2,80,0.0,0.0,11165
11166,45000000.0,2013,3.0,3,87,391.0,0.0,11166
11167,10000000.0,2022,8.0,1,20,0.0,0.0,11167
11168,13500000.0,2022,2.0,1,34,0.0,1.0,11168
11169,29000000.0,2020,19.0,1,37,0.0,1.0,11169
11170,165000000.0,2022,7.0,4,186,0.0,1.0,11170
11171,85000000.0,2021,9.0,5,170,0.0,0.0,11171
11172,12800000.0,2018,2.0,1,32,0.0,0.0,11172
11173,36500000.0,2013,4.0,2,76,0.0,0.0,11173
11174,27500000.0,2019,3.0,2,60,150.0,0.0,11174
11175,43499999.0,2020,13.0,3,103,0.0,1.0,11175
11176,26400000.0,2022,17.0,2,52,0.0,0.0,11176
11177,15100000.0,1968,2.0,2,41,1270.0,0.0,11177
11178,26000000.0,2021,7.0,1,42,0.0,0.0,11178
11179,35000000.0,2006,9.0,3,86,0.0,0.0,11179
11180,20000000.0,2015,2.0,2,45,0.0,0.0,11180
11181,18000000.0,1978,2.0,2,44,0.0,1.0,11181
11182,21000000.0,2023,7.0,1,38,0.0,0.0,11182
11183,30000000.0,2021,10.0,2,65,0.0,0.0,11183
11184,21900000.0,2017,9.0,1,33,0.0,0.0,11184
11185,18900000.0,2005,7.0,1,48,0.0,1.0,11185
11186,30499000.0,2018,8.0,2,65,150.0,0.0,11186
11187,70000000.0,2020,9.0,3,90,0.0,0.0,11187
11188,37500000.0,2010,6.0,2,87,476.0,0.0,11188
11189,43500000.0,2022,3.0,2,69,0.0,0.0,11189
11190,29000000.0,1974,2.0,3,60,0.0,0.0,11190
11191,25000000.0,2022,8.0,2,46,0.0,1.0,11191
11192,22400000.0,2004,7.0,1,43,0.0,0.0,11192
11193,35000000.0,2022,8.0,3,103,0.0,0.0,11193
11194,62000000.0,2006,8.0,3,165,460.0,0.0,11194
11195,17000000.0,2010,19.0,2,38,0.0,1.0,11195
11196,27000000.0,2021,9.0,2,50,0.0,1.0,11196
11197,35000000.0,2013,14.0,3,94,765.0,1.0,11197
11198,29000000.0,2016,2.0,2,53,0.0,0.0,11198
11199,14800000.0,2019,3.0,2,40,0.0,0.0,11199
11200,25500000.0,2019,2.0,1,44,0.0,0.0,11200
11201,32000000.0,1986,3.0,3,60,0.0,0.0,11201
11202,47690000.0,2008,3.0,3,98,0.0,0.0,11202
11203,27500000.0,2008,10.0,2,64,0.0,1.0,11203
11204,32000000.0,2016,8.0,2,70,0.0,1.0,11204
11205,15500000.0,1978,5.0,2,45,0.0,0.0,11205
11206,25000000.0,2022,7.0,1,38,0.0,0.0,11206
11207,39500000.0,2022,2.0,3,84,0.0,1.0,11207
11208,85000000.0,2017,4.0,5,210,0.0,0.0,11208
11209,13900000.0,2023,8.0,1,37,0.0,1.0,11209
11210,32500000.0,2013,12.0,3,96,0.0,0.0,11210
11211,15000000.0,2008,5.0,1,30,0.0,0.0,11211
11212,820000000.0,2018,0.0,2,119,504.0,0.0,11212
11213,13700000.0,2022,6.0,1,40,0.0,0.0,11213
11214,26000000.0,2019,6.0,2,50,0.0,0.0,11214
11215,44650000.0,2022,5.0,3,95,0.0,0.0,11215
11216,25400000.0,2022,10.0,2,47,0.0,0.0,11216
11217,20900000.0,2023,16.0,2,55,0.0,1.0,11217
11218,10400000.0,1984,2.0,1,36,0.0,1.0,11218
11219,60000000.0,2003,1.0,4,83,0.0,0.0,11219
11220,17500000.0,2023,5.0,1,39,0.0,0.0,11220
11221,185000000.0,2019,7.0,7,230,0.0,0.0,11221
11222,50000000.0,2014,5.0,3,96,0.0,0.0,11222
11223,25500000.0,2004,4.0,2,57,0.0,1.0,11223
11224,69999999.0,2022,7.0,3,92,0.0,0.0,11224
11225,50500000.0,2022,4.0,3,121,31350.0,1.0,11225
11226,19500000.0,1988,4.0,2,54,0.0,1.0,11226
11227,19500000.0,2011,9.0,2,56,0.0,0.0,11227
11228,11000000.0,2022,3.0,1,27,0.0,1.0,11228
11229,97000000.0,2021,5.0,4,130,0.0,0.0,11229
11230,21500000.0,2022,8.0,1,47,0.0,0.0,11230
11231,185000000.0,2021,2.0,5,201,1300.0,0.0,11231
11232,27000000.0,2021,11.0,2,60,0.0,1.0,11232
11233,13500000.0,2009,11.0,1,37,0.0,1.0,11233
11234,22900000.0,2009,11.0,2,61,0.0,1.0,11234
11235,24500000.0,2017,7.0,1,37,0.0,0.0,11235
