,passport_id,region,platform,user_type_cars_name,number_ads,revenue,vas,combined,combined_weight,group
84228,142369576,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
745,143627892,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
71246,133316203,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
92562,143827840,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
37622,144038100,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
95907,140067950,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
50240,132784920,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
47040,143053150,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
21402,131858439,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
26643,144373374,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
54827,135726971,Омск,ios,cars_simple,2,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
50922,132881589,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
46875,141497929,Омск,ios,cars_simple,2,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
79053,133043827,Омск,ios,cars_simple,2,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
134364,136429055,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
128433,136083299,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
45872,144410206,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
27159,140008292,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
26835,132911107,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
71430,135107389,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
104457,133059811,Омск,ios,cars_simple,2,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
125064,136050363,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
18686,124644462,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
63165,140259577,Омск,ios,cars_simple,2,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
113508,142321064,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
120135,138740212,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
53943,134465713,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
75738,134529835,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
27922,140245823,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
61550,142755662,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
119484,137916085,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
107614,136837541,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
49257,133763257,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
24299,135080993,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
104538,138691946,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
69003,140426717,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
94272,134722285,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
65786,124173072,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
103748,142736316,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
83999,143924660,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
135683,133468089,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
77157,123799679,Омск,ios,cars_simple,1,0,0,"('Омск', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
82210,140232445,Омск,ios,cars_simple,2,785,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
107302,141773933,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
102417,125555234,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
122046,134456591,Омск,ios,cars_simple,1,610,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
68416,135395147,Омск,ios,cars_simple,1,720,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
7036,125039482,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
110081,144185984,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
69420,129012187,Омск,ios,cars_simple,1,2520,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
82908,137009991,Омск,ios,cars_simple,1,720,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
95164,138135789,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
1845,129487531,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
32769,136301983,Омск,ios,cars_simple,1,3982,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
123400,126615761,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
70406,137654833,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
108469,135032691,Омск,ios,cars_simple,1,500,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
58635,138642858,Омск,ios,cars_simple,1,715,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
47254,134920337,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
71799,136972687,Омск,ios,cars_simple,1,4445,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
80183,141324309,Омск,ios,cars_simple,1,580,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
32208,134705501,Омск,ios,cars_simple,2,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
39347,123793495,Омск,ios,cars_simple,1,7964,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
96452,144347752,Омск,ios,cars_simple,1,1160,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
98944,144384694,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
103214,132219203,Омск,ios,cars_simple,1,720,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
35936,131598499,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
19953,124037599,Омск,ios,cars_simple,1,250,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
128227,143577200,Омск,ios,cars_simple,1,2482,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
82370,124193668,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
87305,138196911,Омск,ios,cars_simple,1,1175,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
7791,131825737,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
6987,123601956,Омск,ios,cars_simple,1,215,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
94997,144375548,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
95392,123463130,Омск,ios,cars_simple,1,2408,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
1452,136836143,Омск,ios,cars_simple,1,500,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
74844,124203124,Омск,ios,cars_simple,2,1145,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
82401,133992159,Омск,ios,cars_simple,1,2294,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
869,125573449,Омск,ios,cars_simple,1,390,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
74626,142359054,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
68271,133329045,Омск,ios,cars_simple,1,250,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
88330,134487387,Омск,ios,cars_simple,2,760,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
11714,133013841,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
33220,136091559,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
118193,141290537,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
129908,144390244,Омск,ios,cars_simple,1,1490,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
48928,144411588,Омск,ios,cars_simple,1,720,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
55563,133896661,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
135821,126834825,Омск,ios,cars_simple,1,215,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
23717,143476556,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
131369,132597060,Омск,ios,cars_simple,1,390,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
54783,141383891,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
113595,124147360,Омск,ios,cars_simple,2,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
134162,135776309,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
68169,134231867,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
11468,135565439,Омск,ios,cars_simple,2,1440,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
61248,144352536,Омск,ios,cars_simple,1,2482,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
112745,139877250,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
89634,133430069,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
92924,143986234,Омск,ios,cars_simple,1,250,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
112679,141378897,Омск,ios,cars_simple,1,720,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
49550,123592122,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
18882,123912005,Омск,ios,cars_simple,1,215,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
34636,123922597,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
99356,133898253,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
36707,144250614,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
56178,134759143,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
81426,134685097,Омск,ios,cars_simple,1,500,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
112998,133447257,Омск,ios,cars_simple,1,215,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
98821,143480196,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
2440,123549851,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
123722,143512018,Омск,ios,cars_simple,2,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
23991,123888124,Омск,ios,cars_simple,2,390,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
30434,131607899,Омск,ios,cars_simple,2,550,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
77343,136277483,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
34979,123559012,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
67912,131663369,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
72775,126704925,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
30964,141430593,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
47696,134601385,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
30270,124233454,Омск,ios,cars_simple,1,2294,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
69186,141127897,Омск,ios,cars_simple,1,1100,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
106236,144405860,Омск,ios,cars_simple,1,11230,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
114788,123737352,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
60829,123490799,Омск,ios,cars_simple,1,215,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
70287,127711771,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
52007,144364874,Омск,ios,cars_simple,2,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
101135,123845378,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
107196,134141897,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
104535,132665702,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
42076,141845633,Омск,ios,cars_simple,1,390,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
130055,124201902,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
113241,131841003,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
119841,137979529,Омск,ios,cars_simple,1,380,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
9453,141884081,Омск,ios,cars_simple,1,1654,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
15756,139985326,Омск,ios,cars_simple,1,190,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['B']
20252,123988067,Омск,ios,cars_simple,1,1950,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
90980,123535894,Омск,ios,cars_simple,1,1080,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
40776,140873609,Омск,ios,cars_simple,1,360,1,"('Омск', 'ios', 'cars_simple', 1)",7.321501786446435e-06,['A']
101008,133320751,Пермь,android,cars_dealer,1,785,1,"('Пермь', 'android', 'cars_dealer', 1)",7.321501786446436e-06,['A']
3379,124552492,Пермь,android,cars_seller,1,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['B']
60604,136765321,Пермь,android,cars_seller,2,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['B']
101825,138311191,Пермь,android,cars_seller,2,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['A']
41015,137999757,Пермь,android,cars_seller,1,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['A']
107580,138418674,Пермь,android,cars_seller,1,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['A']
72754,126514885,Пермь,android,cars_seller,1,0,0,"('Пермь', 'android', 'cars_seller', 0)",7.321501786446436e-06,['A']
32513,138234473,Пермь,android,cars_seller,1,1090,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
46771,137532089,Пермь,android,cars_seller,1,635,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
101572,143422738,Пермь,android,cars_seller,1,410,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
39653,133183327,Пермь,android,cars_seller,1,190,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
130721,144147970,Пермь,android,cars_seller,1,205,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
83644,134688817,Пермь,android,cars_seller,1,205,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
46662,132215143,Пермь,android,cars_seller,2,380,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
53848,143087914,Пермь,android,cars_seller,2,615,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
136548,127369173,Пермь,android,cars_seller,1,205,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
86121,135466267,Пермь,android,cars_seller,1,410,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
59012,140870973,Пермь,android,cars_seller,3,615,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
105869,135806505,Пермь,android,cars_seller,1,190,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
92481,136723225,Пермь,android,cars_seller,1,740,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
61175,125546742,Пермь,android,cars_seller,1,1270,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
52890,124127180,Пермь,android,cars_seller,2,410,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
105342,131686203,Пермь,android,cars_seller,1,205,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['B']
65712,143896854,Пермь,android,cars_seller,1,205,1,"('Пермь', 'android', 'cars_seller', 1)",7.321501786446436e-06,['A']
99414,134545173,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
131607,144423212,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
64378,128434533,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
99014,144347638,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
95914,140830099,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
22790,142393892,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
99902,134773977,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
69021,133147467,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
124138,133827073,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
128899,131982551,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
46239,132326828,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
39805,140806485,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
94924,129541975,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
79694,137538199,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
101465,141701413,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
114728,124047100,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
111584,133941441,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
4625,131561275,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
54041,133619877,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
115672,132553678,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
64973,123540875,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
19669,123910987,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
45151,142926332,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
12756,144227520,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
54787,141394191,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
129971,139876338,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
63882,141275833,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
312,135140815,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
112803,124920234,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
5404,132328818,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
1800,138115775,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
122128,137260599,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
67007,133912417,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
81392,125303506,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
23049,137845335,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
108115,138417726,Пермь,android,cars_simple,3,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
94967,132521554,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
108189,144304240,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
12385,134461573,Пермь,android,cars_simple,2,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
39658,136287507,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
17559,131866815,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
72965,144393590,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
92877,135283423,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
106314,143260996,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
75264,143185428,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
92332,141986480,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
9141,137323485,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
22170,133263747,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
113281,142855514,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
94650,134147521,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
106727,124920806,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
82957,143726736,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
125215,138566536,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['A']
55671,126144081,Пермь,android,cars_simple,1,0,0,"('Пермь', 'android', 'cars_simple', 0)",7.321501786446436e-06,['B']
